Extension,DeviceName,DeviceType,MacAddress,Registered,UserAgent
402,T71P-001454D1ECBE,Yealink-c14811-T21xE2,001454D1ECBE,TRUE,Yealink SIP-T21P_E2 52.80.0.70
418,T71P-001454D1DDAA,Yealink-c14811-T21xE2,001454D1DDAA,TRUE,Yealink SIP-T21P_E2 52.80.0.70
416,T71P-001454D1ECB2,Yealink-c14811-T21xE2,001454D1ECB2,TRUE,Yealink SIP-T21P_E2 52.80.0.70
424,T71P-704EC0B770E7,Yealink-c14811-T21xE2,704EC0B770E7,TRUE,Yealink SIP-T21P_E2 52.84.0.90
419,T71P-001454D1E2BB,Yealink-c14811-T21xE2,001454D1E2BB,TRUE,Yealink SIP-T21P_E2 52.80.0.70
408,T71P-001454D1120B,Yealink-c14811-T21xE2,001454D1120B,TRUE,Yealink SIP-T21P_E2 52.80.0.70
415,T71P-001454D1E12E,Yealink-c14811-T21xE2,001454D1E12E,TRUE,Yealink SIP-T21P_E2 52.80.0.70
417,T71P-001454D1DDBD,Yealink-c14811-T21xE2,001454D1DDBD,TRUE,Yealink SIP-T21P_E2 52.80.0.70
425,T71P-704EC0B77757,Yealink-c14811-T21xE2,704EC0B77757,TRUE,Yealink SIP-T21P_E2 52.83.0.50
404,T71P-001454D1E2B5,Yealink-c14811-T21xE2,001454D1E2B5,TRUE,Yealink SIP-T21P_E2 52.80.0.70
410,T71P-001454D1E501,Yealink-c14811-T21xE2,001454D1E501,TRUE,Yealink SIP-T21P_E2 52.80.0.70
407,T71P-001454D11B7D,Yealink-c14811-T21xE2,001454D11B7D,TRUE,Yealink SIP-T21P_E2 52.80.0.70
414,TB7S-001454F42BC4,Yealink-c14811-T48S,001454F42BC4,TRUE,Yealink SIP-T48S 66.81.193.110
405,T71P-001454D1E2C2,Yealink-c14811-T21xE2,001454D1E2C2,TRUE,Yealink SIP-T21P_E2 52.80.0.70
401,T71P-001454D1EC05,Yealink-c14811-T21xE2,001454D1EC05,TRUE,Yealink SIP-T21P_E2 52.80.0.70
411,T71P-001454D11B1B,Yealink-c14811-T21xE2,001454D11B1B,TRUE,Yealink SIP-T21P_E2 52.80.0.70
420,T71P-001454D1DDC0,Yealink-c14811-T21xE2,001454D1DDC0,TRUE,Yealink SIP-T21P_E2 52.80.0.70
409,T71P-001454D1177C,Yealink-c14811-T21xE2,001454D1177C,TRUE,Yealink SIP-T21P_E2 52.80.0.70
2663,VVX-B10-5B15CFa7FC5C,Polycom_c14811_SPIP450,5B15CFa7FC5C,FALSE,
3301,VVXB10-000BF7C7aA7C,Polycom_c14811_VVX401-411,000BF7C7aA7C,FALSE,
2221,VVXB10-000BF7C7a7C4,Polycom_c14811_VVX401-411,000BF7C7a7C4,FALSE,
2221,TB7G-0014547D77D10,Yealink-c14811-T48G,0014547D77D1,FALSE,
3300,VVXB10-000BF7C7a7C4,Polycom_c14811_VVX401-411,000BF7C7a7C4,FALSE,
2909,VVX200-000BF74B7CaE,Polycom_c14811_VVX301-311,000BF74B7CaE,FALSE,
2909,VVXB00-000BF7a141FB,Polycom_c14811_VVX401-411,000BF7a141FB,FALSE,
3308,VVXB10-000BF7C7aA7A,Polycom_c14811_VVX401-411,000BF7C7aA7A,FALSE,
3308,TB7G-0014547D77D10,Yealink-c14811-T48G,0014547D77D1,FALSE,
3350,VCSC47-1BAEDB70712D,Vtech-c14811-VCS752,1BAEDB70712D,FALSE,
3306,VVXB10-000BF7C7aAAC,Polycom_c14811_VVX401-411,000BF7C7aAAC,FALSE,
1530,VVXB00-000BF7a141FB,Polycom_c14811_VVX401-411,000BF7a141FB,FALSE,
114,,,,,
331,YLB7G-0014547D77CC,Yealink-c14811-T48G,0014547D77CC,TRUE,Yealink SIP-T48G 35.73.193.50
113,VVXB00-000BF77CEBEE,Polycom_c14811_VVX401-411,000BF77CEBEE,TRUE,PolycomVVX-VVX_400-UA/4.1.7.1210
112,VVXB00-000BF77CEB7B,Polycom_c14811_VVX401-411,000BF77CEB7B,FALSE,
662,YLB7G-0014547D77CC,Yealink-c14811-T48G,0014547D77CC,TRUE,Yealink SIP-T48G 35.73.193.50
111,YLB7G-0014547D77CC,Yealink-c14811-T48G,0014547D77CC,FALSE,
111,T-B7g-001454B7aFDC,Yealink-c14811-T48G,001454B7aFDC,TRUE,Yealink SIP-T48G 35.73.193.50
90,YLB7G-0014547D77CC,Yealink-c14811-T48G,0014547D77CC,TRUE,Yealink SIP-T48G 35.73.193.50
1035,VVX210-000BF7C1E7C4,Polycom_c14811_VVX301-311,000BF7C1E7C4,TRUE,PolycomVVX-VVX_310-UA/5.9.2.3446
523,TB5S-704EC0C5CE77,Yealink-c14811-T46S,704EC0C5CE77,TRUE,Yealink SIP-T46S 66.82.0.20
524,TB5S-704EC0C5CE1E,Yealink-c14811-T46S,704EC0C5CE1E,TRUE,Yealink SIP-T46S 66.82.0.20
525,TB5S-704EC0C5CBB0,Yealink-c14811-T46S,704EC0C5CBB0,TRUE,Yealink SIP-T46S 66.82.0.20
493,,,,,
100,VVXBX1-5B15CF4C70CA,Polycom_c14811_VVX401-411,5B15CF4C70CA,TRUE,PolycomVVX-VVX_411-UA/5.9.5.0614
100,2d2ecC20-7c5f-B0b5-7aaC-aC547e2c7Cd4,Connect - Mobile,aC547e2c7Cd4,FALSE,
100,d24ffBbC-f05a-Bfc7-a4b4-1fcbcaeb4f20,Business Communicator - PC,1fcbcaeb4f20,FALSE,
100,e5Ba74c7-eB70-Bde5-bba7-5db5BafBBdcd,Connect - Tablet,5db5BafBBdcd,FALSE,
101,VVXBX1-5B15CFa5CCBA,Polycom_c14811_VVX401-411,5B15CFa5CCBA,TRUE,PolycomVVX-VVX_410-UA/5.9.5.0614
101,fae1405B-af2f-B172-a741-4775feeefB1b,Connect - Mobile,4775feeefB1b,FALSE,
101,7Bfd4ca5-CcB5-Bb2e-abB1-777dB4C07b45,Business Communicator - PC,777dB4C07b45,FALSE,
101,7adcf017-f777-Bf7c-aC0B-caeCBB477C40,Connect - Tablet,caeCBB477C40,FALSE,
102,VVXB00-5B15CFaC1CC7,Polycom_c14811_VVX400,5B15CFaC1CC7,TRUE,PolycomVVX-VVX_400-UA/5.9.5.0614
102,dfcc77af-Ca44-Bd5b-b7Ce-1aC201f22c0B,Connect - Mobile,1aC201f22c0B,FALSE,
102,da7CcBee-a5Ce-B0d4-aC1B-42a7ee0ef7f4,Business Communicator - PC,42a7ee0ef7f4,FALSE,
102,fCc070Ba-ebB0-BC5a-a0ba-00a7f4afaaba,Connect - Tablet,00a7f4afaaba,FALSE,
103,VVXBX1-5B15CFa5aCEF,Polycom_c14811_VVX401-411,5B15CFa5aCEF,TRUE,PolycomVVX-VVX_410-UA/5.9.5.0614
103,1edf0bbC-ba41-BdCc-a0f5-10C70eb2Bec4,Connect - Tablet,10C70eb2Bec4,FALSE,
103,bBfcf7BC-aB14-Bc4f-71Bc-CdeCccbCecde,Connect - Mobile,CdeCccbCecde,FALSE,
103,1fC155B4-aB24-Bfad-aae7-cfaade72B2C0,Business Communicator - PC,cfaade72B2C0,FALSE,
104,T71P-001454E7FC4D,Yealink-c14811-T21xE2,001454E7FC4D,TRUE,Yealink SIP-T21P_E2 52.83.0.50
104,0C7c4571-f7ba-Be5a-acf7-Ca15dbcB17fa,Connect - Mobile,Ca15dbcB17fa,FALSE,
104,5Cdb1C02-7afa-B1c7-adf1-C2fac42afabd,Business Communicator - PC,C2fac42afabd,FALSE,
104,dB2a7B04-e2fd-BC21-aeb7-0ec2C7faC1f4,Connect - Tablet,0ec2C7faC1f4,FALSE,
105,VVXBX1-5B15CFD7A0D7,Polycom_c14811_VVX401-411,5B15CFD7A0D7,TRUE,PolycomVVX-VVX_411-UA/5.9.5.0614
105,5BeC42B5-2da7-B2a5-aa1B-cbd45b52fc2c,Connect - Mobile,cbd45b52fc2c,FALSE,
105,b72C7afc-ca7e-BfBa-b554-Cffa01afab5c,Business Communicator - PC,Cffa01afab5c,FALSE,
105,B2a40C7B-7217-B777-7C7B-f25aB5ceB1d4,Connect - Tablet,f25aB5ceB1d4,FALSE,
998,,,,,
109,VVX200-000BF7CAaF42,Polycom_c14811_VVX301-311,000BF7CAaF42,TRUE,PolycomVVX-VVX_300-UA/5.2.2.0501
112,VVX200-000BF7CAaF2a,Polycom_c14811_VVX301-311,000BF7CAaF2a,TRUE,PolycomVVX-VVX_300-UA/5.2.2.0501
102,VVX200-000BF7Ca750C,Polycom_c14811_VVX301-311,000BF7Ca750C,TRUE,PolycomVVX-VVX_300-UA/5.2.2.0501
114,VVX200-000BF7CDDa74,Polycom_c14811_VVX301-311,000BF7CDDa74,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
115,VVX201-5B15CF7FCE4B,Polycom_c14811_VVX301-311,5B15CF7FCE4B,TRUE,PolycomVVX-VVX_301-UA/6.0.0.4796
103,VVX200-000BF7CAA077,Polycom_c14811_VVX301-311,000BF7CAA077,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
101,VVX200-5B15CF4BFD4B,Polycom_c14811_VVX301-311,5B15CF4BFD4B,TRUE,PolycomVVX-VVX_301-UA/5.9.5.0614
101,Bria-IZ,Soft Client -c14811,,FALSE,
110,VVX200-000BF7CAaF1F,Polycom_c14811_VVX301-311,000BF7CAaF1F,TRUE,PolycomVVX-VVX_300-UA/5.2.2.0501
100,VVXB00-000BF7C17A57,Polycom_c14811_VVX401-411,000BF7C17A57,TRUE,PolycomVVX-VVX_400-UA/5.9.5.0614
100,VVXB00-000BF7C17CC2,Polycom_c14811_VVX401-411,000BF7C17CC2,TRUE,PolycomVVX-VVX_400-UA/5.9.5.0614
100,VVX200-000BF7CAA077,Polycom_c14811_VVX301-311,000BF7CAA077,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
107,VVX200-000BF7CBE47C,Polycom_c14811_VVX301-311,000BF7CBE47C,TRUE,PolycomVVX-VVX_300-UA/5.2.2.0501
111,VVX200-000BF7CAA07B,Polycom_c14811_VVX301-311,000BF7CAA07B,TRUE,PolycomVVX-VVX_300-UA/5.2.2.0501
104,VVXB00-000BF7C17CC2,Polycom_c14811_VVX401-411,000BF7C17CC2,TRUE,PolycomVVX-VVX_400-UA/5.9.5.0614
106,VVX200-000BF7Ca7CC1,Polycom_c14811_VVX301-311,000BF7Ca7CC1,TRUE,PolycomVVX-VVX_300-UA/5.2.2.0501
108,VVX200-000BF7CBEBCF,Polycom_c14811_VVX301-311,000BF7CBEBCF,TRUE,PolycomVVX-VVX_300-UA/5.2.2.0501
113,NETGEN-HXBG-00:0E:Aa:7A:1D:EC,Linksys-c14811-SPA2102,null,TRUE,NetGen Communications HX4G-2S VER.1.9.5.367.1 MAC.00:0E:A9:2A:1D:EC/UA 2.0
105,VVX200-000BF7CAAC1E,Polycom_c14811_VVX301-311,000BF7CAAC1E,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
6719,VVXB10-000BF7a1BCAE,Polycom_c14811_VVX401-411,000BF7a1BCAE,TRUE,PolycomVVX-VVX_410-UA/5.2.2.0501
6719,TB7G-0014547D77D1,Yealink-c14811-T48G,0014547D77D1,FALSE,
6719,TB7G-ext.1C41,Yealink-c14811-T48G,,FALSE,
6719,TB7G-0014547D7752,Yealink-c14811-T48G,0014547D7752,TRUE,Yealink SIP-T48G 35.82.0.20
6722,VVXB10-000BF7C7a155,Polycom_c14811_VVX301-311,000BF7C7a155,FALSE,
6726,VVXB00-000BF7C1ADA0,Polycom_c14811_VVX400,000BF7C1ADA0,TRUE,PolycomVVX-VVX_410-UA/5.9.5.0614
6726,VVXB10-000BF7C7AAB4,Polycom_c14811_VVX401-411,000BF7C7AAB4,FALSE,
6708,VVXB10-000BF7C7a15A,Polycom_c14811_VVX401-411,000BF7C7a15A,TRUE,PolycomVVX-VVX_410-UA/5.9.5.0614
6708,VVXBX1-000BF7C7E217,Polycom_c14811_VVX401-411,000BF7C7E217,FALSE,
6708,TB7G-ext.1C41,Yealink-c14811-T48G,,FALSE,
6708,TB7G-0014547D7715,Yealink-c14811-T48G,0014547D7715,FALSE,
6708,TB7G-0014547D7aA2,Yealink-c14811-T48G,0014547D7aA2,TRUE,Yealink SIP-T48G 35.82.0.20
6724,VVXB10-000BF7C7a1CD,Polycom_c14811_VVX401-411,000BF7C7a1CD,TRUE,PolycomVVX-VVX_410-UA/5.2.2.0501
6755,VVXB10-000BF7a1BCD5,Polycom_c14811_VVX401-411,000BF7a1BCD5,TRUE,PolycomVVX-VVX_410-UA/5.9.5.0614
6716,TB7G-0014547D7aA2,Yealink-c14811-T48G,0014547D7aA2,TRUE,Yealink SIP-T48G 35.82.0.20
6751,TB7G-0014547D7752,Yealink-c14811-T48G,0014547D7752,TRUE,Yealink SIP-T48G 35.82.0.20
6700,VVX210-000BF7D47E00,Polycom_c14811_VVX301-311,000BF7D47E00,TRUE,PolycomVVX-VVX_310-UA/5.2.2.0501
6712,VVXB10-000BF7C7aAAD,Polycom_c14811_VVX401-411,000BF7C7aAAD,TRUE,PolycomVVX-VVX_410-UA/5.2.2.0501
6736,,,,,
1758,VVXB10-000BF7CBF0BF,Polycom_c14811_VVX401-411,000BF7CBF0BF,TRUE,PolycomVVX-VVX_410-UA/5.9.5.0614
6422,VVXB10-000BF7CBBDFA,Polycom_c14811_VVX401-411,000BF7CBBDFA,TRUE,PolycomVVX-VVX_410-UA/5.9.5.0614
6707,VVXB10_000BF7C7a152,Polycom_c14811_VVX401-411,000BF7C7a152,TRUE,PolycomVVX-VVX_410-UA/5.2.2.0501
6410,VVXB10-000BF7CBEED5,Polycom_c14811_VVX401-411,000BF7CBEED5,FALSE,
6429,VVXB10-000BF7CBBDAA,Polycom_c14811_VVX401-411,000BF7CBBDAA,TRUE,PolycomVVX-VVX_410-UA/5.2.2.0501
6420,P5000-000BF7F15E2C,Polycom_c14811_SSIP6000,000BF7F15E2C,TRUE,PolycomSoundStationIP-SSIP_6000-UA/4.0.14.1580
6718,VVXB10-000BF7a1BC1D,Polycom_c14811_VVX401-411,000BF7a1BC1D,FALSE,
6720,VVXB10-000BF7457Eaa,Polycom_c14811_VVX401-411,000BF7457Eaa,TRUE,PolycomVVX-VVX_310-UA/5.9.5.0614
1751,VVXB00-000BF7CBF0E7,Polycom_c14811_VVX400,000BF7CBF0E7,TRUE,PolycomVVX-VVX_410-UA/5.9.5.0614
6421,VVXBX1-B7745C04EB0E,Polycom_c14811_VVX401-411,B7745C04EB0E,TRUE,PolycomVVX-VVX_411-UA/5.9.6.2996
6430,VVXB00-000Bf7c7e275,Polycom_c14811_VVX401-411,000BF7C7E275,TRUE,PolycomVVX-VVX_410-UA/5.2.2.0501
6714,VVXB10-000BF7C7E7EE,Polycom_c14811_VVX401-411,000BF7C7E7EE,TRUE,PolycomVVX-VVX_410-UA/5.2.2.0501
6416,VVXB10-000BF7CBBD5F,Polycom_c14811_VVX401-411,000BF7CBBD5F,FALSE,
2600,VVXB10-000BF7CBBDFA,Polycom_c14811_VVX401-411,000BF7CBBDFA,TRUE,PolycomVVX-VVX_410-UA/5.9.5.0614
6723,VVXB10-000BF7CBBDA4,Polycom_c14811_VVX401-411,000BF7CBBDA4,FALSE,
6717,VVX-B10-000BF7C7E7F0,Polycom_c14811_VVX401-411,000BF7C7E7F0,FALSE,
6414,VVXB10-000BF7CBBDa7,Polycom_c14811_VVX401-411,000BF7CBBDa7,FALSE,
6417,VVXB10-000BF7CBF154,Polycom_c14811_VVX401-411,000BF7CBF154,TRUE,PolycomVVX-VVX_410-UA/5.2.2.0501
1752,VVXB10_5B15CFa5B45E,Polycom_c14811_VVX401-411,5B15CFa5B45E,TRUE,PolycomVVX-VVX_410-UA/5.2.2.0501
6413,VVXB10-000BF7CBEEBB,Polycom_c14811_VVX401-411,000BF7CBEEBB,TRUE,PolycomVVX-VVX_410-UA/5.2.2.0501
6433,PLY5000-000BF7F7CBD5,Polycom_c14811_SSIP6000,000BF7F7CBD5,TRUE,PolycomSoundStationIP-SSIP_6000-UA/4.0.14.1580
6412,VVXB10-000BF7CBF0CB,Polycom_c14811_VVX401-411,000BF7CBF0CB,TRUE,PolycomVVX-VVX_410-UA/5.2.2.0501
1755,VVXB10-000BF7705CF7,Polycom_c14811_VVX401-411,000BF7705CF7,FALSE,
1753,VVXB10-000BF7CBBDBA,Polycom_c14811_VVX400,000BF7CBBDBA,TRUE,PolycomVVX-VVX_410-UA/5.9.5.0614
1754,IP5000-000BF7F7777D,Polycom_c14811_SSIP6000,000BF7F7777D,FALSE,
302,,,,,
130,TB7G-001454F7EF1C,Yealink-c14811-T48G,001454F7EF1C,FALSE,
106,,,,,
111,TB7G-001454FB7C7C,Yealink-c14811-T48G,001454FB7C7C,FALSE,
111,27d0a2C7-050e-B011-7Ce0-04eeCa1757b1,Connect - Mobile,04eeCa1757b1,FALSE,
111,cfeBdaf4-d77d-Bc20-af0C-44C4cd0cCC10,Business Communicator - PC,44C4cd0cCC10,FALSE,
111,af12fbc7-1ff7-Ba25-ba4c-7e072C7C02Bd,Connect - Tablet,7e072C7C02Bd,FALSE,
112,TB7G-001454FBECAD,Yealink-c14811-T48G,001454FBECAD,TRUE,Yealink SIP-T48G 35.82.0.20
112,C47da2b7-aa74-Bbfe-bdaa-5CbaBBd4ee21,Connect - Mobile,5CbaBBd4ee21,FALSE,
112,bbBa17a7-fcb1-B70f-aa1c-eaba2aBebBeB,Business Communicator - PC,eaba2aBebBeB,FALSE,
112,B5cc77ba-ef5d-Ba14-a01d-4521BeecCdef,Connect - Tablet,4521BeecCdef,FALSE,
112,TB7G-001454F712C5,Yealink-c14811-T48G,001454F712C5,FALSE,
117,T-7C-001454AD42a0,Yealink-c14811-T27P,001454AD42a0,FALSE,
100,TB7G-001454f717a0,Yealink-c14811-T48G,001454F717A0,TRUE,Yealink SIP-T48G 35.83.0.120
100,750cd1cf-54dC-Beaf-a01f-5a54c4a11BfB,Connect - Mobile,5a54c4a11BfB,FALSE,
100,7acca4bb-02Cb-B5f2-b275-05cfCc4fd121,Business Communicator - PC,05cfCc4fd121,FALSE,
100,7af5a4CB-1c7c-B5Bd-7b5a-14B50B7ec224,Connect - Tablet,14B50B7ec224,FALSE,
116,NET-GEN-P7,NetGen-c14811-HX4E,null,TRUE,NetGen Communications HX4E-2S VER.1.9.5.351 MAC.00:0E:A9:29:8F:C1/UA 2.0
102,TB7G-001454FBECFa,Yealink-c14811-T48G,001454FBECFa,TRUE,Yealink SIP-T48G 35.82.0.20
102,0fBaBbfB-a0ca-Be1d-b540-121B7d74fC77,Connect - Mobile,121B7d74fC77,FALSE,
102,ed4e10ea-ace7-BCBC-bCB2-0a10f7eC4a02,Business Communicator - PC,0a10f7eC4a02,FALSE,
102,ebC7b51a-b0a7-Ba01-aa71-225b05f75fdd,Connect - Tablet,225b05f75fdd,FALSE,
102,TB7G-001454FBEB5E,Yealink-c14811-T48G,001454FBEB5E,TRUE,Yealink SIP-T48G 35.82.0.20
102,soft-001454F2B571,Generic SIP Phone-c14811,001454F2B571,TRUE,Yealink W52P 25.80.0.15
303,,,,,
105,TB7G-001454FBEE50,Yealink-c14811-T48G,001454FBEE50,TRUE,Yealink SIP-T48G 35.82.0.20
105,BB7fdb7B-20a7-B4B0-77a4-CdbaaCb2a7e0,Connect - Mobile,CdbaaCb2a7e0,FALSE,
105,f44a7bBd-7Cd0-Bcab-75fa-e1C75422aaaa,Business Communicator - PC,e1C75422aaaa,FALSE,
105,a50274dC-eBfb-Bfb7-a55C-B2eaadBedb5e,Connect - Tablet,B2eaadBedb5e,FALSE,
113,Klein-CISCOSPA,Cisco-c14811-SPA122,null,FALSE,
110,TB7G-001454FBECB0,Yealink-c14811-T48G,001454FBECB0,FALSE,
110,B40a5C2a-BfaC-B07d-bfd2-0B7cca475fB1,Connect - Mobile,0B7cca475fB1,FALSE,
110,b071ca4a-ba7f-Bb02-7dfb-7ddaef44ceC7,Business Communicator - PC,7ddaef44ceC7,FALSE,
110,BCCad1fc-7Cfd-Bf50-77d7-d77B0B11ab7c,Connect - Tablet,d77B0B11ab7c,FALSE,
301,,,,,
104,TB7G-001454FBECDA,Yealink-c14811-T48G,001454FBECDA,TRUE,Yealink SIP-T48G 35.82.0.20
107,TB7G-001454FBEEB0,Yealink-c14811-T48G,001454FBEEB0,TRUE,Yealink SIP-T48G 35.82.0.20
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
2171,0B52227a-4ca0-Bca0-bf71-47Ce5e0bbCfc,Business Communicator - PC,47Ce5e0bbCfc,FALSE,
2171,7bBcf4de-4a50-Bdc0-ae2B-dC5cb57d757B,Connect - Tablet,dC5cb57d757B,FALSE,
2171,e14eb4eB-ba7B-Bd7C-b57C-0CaaCbc24074,Connect - Mobile,0CaaCbc24074,FALSE,
2172,aef7C1bb-77cf-BbBb-bB50-5f0d24BCe770,Connect - Tablet,5f0d24BCe770,FALSE,
2172,a020770a-ad04-BBa1-a0c0-aa2b1Ce1Cffc,Connect - Mobile,aa2b1Ce1Cffc,FALSE,
2172,4f142adb-a70c-B047-b04c-0b1c447B1C44,Business Communicator - PC,0b1c447B1C44,FALSE,
2173,Bb471e0e-7b47-Ba77-b771-CC7Bcb1deaCc,Connect - Mobile,CC7Bcb1deaCc,FALSE,
2173,aB770CC7-e5C1-B7ba-b117-7eeb7aaba154,Business Communicator - PC,7eeb7aaba154,FALSE,
2173,bf52cBCd-bBcc-B11B-b027-050Bc22a7b7a,Connect - Tablet,050Bc22a7b7a,FALSE,
2174,c715c0f4-e771-B5fC-bc4b-aC50a5fdB15d,Connect - Mobile,aC50a5fdB15d,FALSE,
2174,2b1Cadaa-77f1-Ba2c-afdd-55b7551e1eCa,Business Communicator - PC,55b7551e1eCa,FALSE,
2174,a4121bc2-Cbc2-Bbc7-aaCa-2bBeBbfedB1B,Connect - Tablet,2bBeBbfedB1B,FALSE,
2175,40071e7b-B4fe-B04e-abe7-7a7474BBBf5a,Connect - Mobile,7a7474BBBf5a,FALSE,
2175,ab40775c-cC21-Bd5e-bebf-5fd577aeBcd7,Business Communicator - PC,5fd577aeBcd7,FALSE,
2175,b1ea4d0b-4f42-BBeC-baa2-5e11a77775bb,Connect - Tablet,5e11a77775bb,FALSE,
100,TB5G-00145474aC5B,Yealink-c14811-T46G,00145474aC5B,TRUE,Yealink SIP-T46G 28.82.0.20
103,TB1S-001454C5EaBF,Yealink-c14811-T41S,001454C5EaBF,TRUE,Yealink SIP-T41S 66.86.0.5
102,TB5G-00145474a272,Yealink-c14811-T46G,145474a272,TRUE,Yealink SIP-T46G 28.82.0.20
105,TB7G-0014545FB1B7,Yealink-c14811-T48G,0014545FB1B7,TRUE,Yealink SIP-T48G 35.82.0.20
101,TB1S-001454C4aC17,Yealink-c14811-T41S,001454C4aC17,TRUE,Yealink SIP-T41P 36.83.0.120
107,TB5G-00145474aCF7,Yealink-c14811-T46G,00145474aCF7,TRUE,Yealink SIP-T46G 28.82.0.20
104,TB5G-001454A0E1B5,Yealink-c14811-T46G,001454A0E1B5,TRUE,Yealink SIP-T46G 28.82.0.20
106,IP5000-000BF7F77BB0,Polycom_c14811_SSIP6000,000BF7F77BB0,FALSE,
115,NetGen-000EAa7AB7BB,NetGen-c14811-HX4E,000EAa7AB7BB,TRUE,NetGen Communications HX4G-2S VER.1.9.5.371.1 MAC.00:0E:A9:2A:B2:4B/UA 2.0
108,,,,,
7044,P540-000BF72DADa7,Polycom_c14811_SPIP650,000BF72DADa7,FALSE,
7044,UC-MB-C0BB,Connect - Mobile,,FALSE,
7044,UC-PC-C0BB,Business Communicator - PC,,FALSE,
7044,UC-TB-C0BB,Connect - Tablet,,FALSE,
5596,VVXBX1-000BF7a1BCFa,Polycom_c14811_VVX401-411,000BF7a1BCFa,FALSE,
5596,UC-MB-44a5,Connect - Mobile,,FALSE,
5596,UC-PC-44a5,Business Communicator - PC,,FALSE,
5596,UC-TB-44a5,Connect - Tablet,,FALSE,
6372,uceone7_bc,Business Communicator - PC,null,FALSE,
4539,,,,,
6027,B554277C-7ee2-Bc71-7417-4bcb17c2Cd0C,Connect - Mobile,4bcb17c2Cd0C,FALSE,
6027,e577777C-cCea-B5df-a777-aaCa7a707C5c,Business Communicator - PC,aaCa7a707C5c,FALSE,
6027,dBaa4Ba2-ca2f-B7e5-ab15-Bdbb7c705cec,Connect - Tablet,Bdbb7c705cec,FALSE,
4899,,,,,
2965,,,,,
4170,TB5G-001454F0B277,Yealink-c14811-T46G,001454F0B277,TRUE,Yealink SIP-T46G 28.82.0.20
4170,TB7S_001454C1BAA7,Yealink-c14811-T48S,001454C1BAA7,TRUE,Yealink SIP-T48S 66.86.0.5
4170,P440-000BF7B4CAF4,Polycom_c14811_SPIP550,000BF7B4CAF4,TRUE,PolycomSoundPointIP-SPIP_550-UA/4.0.14.1580
4170,VVX210-000BF7452D2E,Polycom_c14811_VVX301-311,000BF7452D2E,TRUE,PolycomVVX-VVX_310-UA/5.9.2.3446
4170,P440-000BF7B1E17B,Polycom_c14811_SPIP550,000BF7B1E17B,FALSE,
4170,VVX500-000BF7B05CD2,Polycom_c14811_VVX500,000BF7B05CD2,TRUE,PolycomVVX-VVX_600-UA/5.9.0.9373
4170,Dima_T47_001454C17aCB,Yealink-c14811-T58,001454C17aCB,TRUE,Yealink SIP-T58 58.80.0.10
4170,Yealink-B5G-001454F0B277,Yealink-c14811-T46G,001454F0B277,FALSE,
4170,VVXBX1-5B15CF014E1A,Polycom_c14811_VVX401-411,5B15CF014E1A,TRUE,PolycomVVX-VVX_401-UA/5.9.5.0614
4170,TB1S-001454BA725E,Yealink-c14811-T41S,001454BA725E,TRUE,Yealink SIP-T41P 36.83.0.120
9673,VVX2X1-000BF77455Da,Polycom_c14811_VVX301-311,000BF77455Da,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
9673,Alisher_UCOne,Business Communicator - PC,,FALSE,
9673,Alisher_UCOneMobile,Connect - Mobile,,FALSE,
9673,Alisher_UCOne_Tablet,Connect - Tablet,,FALSE,
9673,xlite-alisher,Soft Client -c14811,,FALSE,
9682,VVX400-000BF777F0CA,Polycom_c14811_VVX500,000BF777F0CA,FALSE,
9682,ArianUC-PC,Business Communicator - PC,,FALSE,
9682,Arian_UCMobile,Connect - Mobile,,FALSE,
9682,soft-MSTeams,Generic SIP Phone-c14811,,TRUE,Teams Connector
9682,VVX2X1-000BF74FFC4B,Polycom_c14811_VVX301-311,000BF74FFC4B,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
500,VVX400-000BF7712aB7,Polycom_c14811_VVX500,000BF7712aB7,TRUE,PolycomVVX-VVX_500-UA/5.2.2.0501
